dataset,denoiser,noise_sigma,angle_index,angle_deg,estimator,group_size,mean_se,mean_psnr,n,psnr_from_mean_se,save_dir
val_images,tv,15.0,26,130.0,vanilla,0,0.0003572446973565,34.95556989761063,20,34.47034208795576,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,27,135.0,group_avg,4,0.0003273382293701,35.31396227011911,20,34.85003271089974,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,27,135.0,group_avg,8,0.00031745870018,35.476869917373634,20,34.98312766279303,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,27,135.0,group_avg,16,0.0003206816524505,35.42741014782034,20,34.939258871792035,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,27,135.0,group_avg,32,0.0003227998470306,35.389656989420544,20,34.91066679754691,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,27,135.0,vanilla,0,0.0003300498512268,35.28383716296988,20,34.8142045867483,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,28,140.0,group_avg,4,0.0003542047074945,34.99732548531456,20,34.507456711941025,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,28,140.0,group_avg,8,0.0003487441072131,35.065101052758635,20,34.57493122002,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,28,140.0,group_avg,16,0.0003498557570632,35.047958193876674,20,34.5611097514552,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,28,140.0,group_avg,32,0.0003516129372653,35.01806870542326,20,34.53935153849689,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,28,140.0,vanilla,0,0.0003554819689175,34.98818201504057,20,34.49182423058586,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,29,145.0,group_avg,4,0.0003749896939936,34.748819936433485,20,34.259806680140855,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,29,145.0,group_avg,8,0.0003726687653396,34.77919954835049,20,34.28677005446047,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,29,145.0,group_avg,16,0.0003758261632215,34.745552010962584,20,34.25012989676647,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,29,145.0,group_avg,32,0.0003797278579537,34.693543591235745,20,34.20527540569479,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,29,145.0,vanilla,0,0.0003775994335588,34.719719015672446,20,34.22968665863509,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,30,150.0,group_avg,4,0.0004085628265403,34.38758336663416,20,33.887411505837115,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,30,150.0,group_avg,8,0.0004117101690223,34.35954409092264,20,33.85408406027136,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,30,150.0,group_avg,16,0.000415895999153,34.312818176734474,20,33.81015257452071,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,30,150.0,group_avg,32,0.0004171238217425,34.28024154946094,20,33.79735007095137,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,30,150.0,vanilla,0,0.0004111190568189,34.36038518441924,20,33.86032391671374,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,31,155.0,group_avg,4,0.0004603454831112,33.875823966773446,20,33.3691611376908,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,31,155.0,group_avg,8,0.0004573482521566,33.909023267919345,20,33.39752976314742,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,31,155.0,group_avg,16,0.0004618961569245,33.86601483036953,20,33.354556511620025,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,31,155.0,group_avg,32,0.0004619866372202,33.84648991182696,20,33.353705860573946,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,31,155.0,vanilla,0,0.0004570016587345,33.899124406916734,20,33.400822236107345,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,32,160.0,group_avg,4,0.0005221162344506,33.34088471887237,20,32.82232802819328,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,32,160.0,group_avg,8,0.0005165051743082,33.38459718162364,20,32.869253233945386,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,32,160.0,group_avg,16,0.0005180589619924,33.366317791404654,20,32.8562080895994,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,32,160.0,group_avg,32,0.0005151844948623,33.381858897879155,20,32.880372161006306,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,32,160.0,vanilla,0,0.0005236977576693,33.327476562346426,20,32.809192856248,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,33,165.0,group_avg,4,0.0005944904204787,32.78031882930652,20,32.258551391390625,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,33,165.0,group_avg,8,0.0005959770858853,32.766259159314565,20,32.247704376839934,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,33,165.0,group_avg,16,0.0005915439137583,32.79198000347538,20,32.28013009624354,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,33,165.0,group_avg,32,0.0005855114918019,32.83184895914008,20,32.32464576633956,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,33,165.0,vanilla,0,0.0005957808581645,32.7716328720383,20,32.2491345433859,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,34,170.0,group_avg,4,0.0006724607599455,32.24122262358439,20,31.72333052940932,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,34,170.0,group_avg,8,0.0006783736064088,32.196649232969186,20,31.68531057588018,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,34,170.0,group_avg,16,0.0006711569940109,32.24303957466286,20,31.73175879745056,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,34,170.0,group_avg,32,0.000670449214231,32.24754203599615,20,31.736341138818325,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,34,170.0,vanilla,0,0.0006721463122304,32.2456348940427,20,31.72536179806472,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,35,175.0,group_avg,4,0.0007903174683451,31.54674880596886,20,31.021984187667456,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,35,175.0,group_avg,8,0.0007943485109135,31.511328437070404,20,30.99988914249373,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,35,175.0,group_avg,16,0.0007765196124091,31.607301992847063,20,31.09847570903205,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,35,175.0,group_avg,32,0.0007796558886766,31.59245409430945,20,31.0809703657098,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,tv,15.0,35,175.0,vanilla,0,0.0007885903101414,31.568417205918763,20,31.03148563653812,results/figure5_angle_psnr_grid/sigma15/val_images/tv
val_images,wavelet,15.0,0,0.0,group_avg,4,0.0009768474151118,30.17976549141112,20,30.10173268369413,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,0,0.0,group_avg,8,0.00084455502602,30.792400513640068,20,30.733720492092257,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,0,0.0,group_avg,16,0.0007770163286145,31.14683625656224,20,31.095698546190565,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,0,0.0,group_avg,32,0.0007399602028799,31.36234413664522,20,31.30791637207418,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,0,0.0,vanilla,0,0.0009850771072213,30.137773144981004,20,30.065297736342757,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,1,5.0,group_avg,4,0.0010362745970487,29.94098706843501,20,29.84525147890869,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,1,5.0,group_avg,8,0.0008556595947593,30.778798501304795,20,30.67698975416764,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,1,5.0,group_avg,16,0.0007699400745332,31.235364570558783,20,31.135430752331175,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,1,5.0,group_avg,32,0.0007271047402173,31.48802970696759,20,31.38403024048862,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,1,5.0,vanilla,0,0.0010362746082246,29.94098702610448,20,29.8452514320715,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,2,10.0,group_avg,4,0.0009084416617618,30.619666188316813,20,30.41702956950803,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,2,10.0,group_avg,8,0.0007950080049511,31.20998781941619,20,30.99628498401901,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,2,10.0,group_avg,16,0.0007359263134263,31.54459057772657,20,31.331656683723068,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,2,10.0,group_avg,32,0.0007035622663844,31.736316512569708,20,31.52697460772931,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,2,10.0,vanilla,0,0.000988811288604,30.212472900624807,20,30.04886584174284,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,3,15.0,group_avg,4,0.0009615096627925,30.452318839089344,20,30.170463469154555,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,3,15.0,group_avg,8,0.0008009380649875,31.231719585984187,20,30.96401065781036,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,3,15.0,group_avg,16,0.0007228090677755,31.687902927825853,20,31.409764077710367,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,3,15.0,group_avg,32,0.0006861121941866,31.918186129859727,20,31.636048619431985,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,3,15.0,vanilla,0,0.0009681010249759,30.414217916887104,20,30.14079320067339,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,4,20.0,group_avg,4,0.0008840584921429,30.777047531583072,20,30.53518999721615,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,4,20.0,group_avg,8,0.0007407814278888,31.54791846224726,20,31.30309914374877,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,4,20.0,group_avg,16,0.0006708754024649,31.98094370836717,20,31.73358131167163,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,4,20.0,group_avg,32,0.0006380114867074,32.20428450025629,20,31.951715022055787,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,4,20.0,vanilla,0,0.0008898212834196,30.742627487150337,20,30.506972106792794,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,5,25.0,group_avg,4,0.0007337159640297,31.62098345508415,20,31.344720315391086,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,5,25.0,group_avg,8,0.0006465384212501,32.1642910572214,20,31.89405661593883,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,5,25.0,group_avg,16,0.000607389446969,32.41649585440097,20,32.16532757960905,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,5,25.0,group_avg,32,0.0005884876800427,32.5491910995495,20,32.30262624656528,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,5,25.0,vanilla,0,0.0008291313884312,31.00801833192994,20,30.813766434553383,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,6,30.0,group_avg,4,0.0006841582102324,31.901618255229717,20,31.64843456926366,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,6,30.0,group_avg,8,0.0006074241023662,32.41095984499934,20,32.16507979429619,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,6,30.0,group_avg,16,0.0005735757676642,32.651928621509825,20,32.41409204955336,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,6,30.0,group_avg,32,0.0005586115987001,32.766527436488346,20,32.528900510926505,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,6,30.0,vanilla,0,0.0007889057580063,31.198349011151105,20,31.02974874131972,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,7,35.0,group_avg,4,0.0006523718132021,32.06534607664641,20,31.85504811634271,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,7,35.0,group_avg,8,0.0005747788952706,32.611910607891254,20,32.40499186668264,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,7,35.0,group_avg,16,0.0005480682798671,32.81019764907227,20,32.61165332533376,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,7,35.0,group_avg,32,0.0005339942420309,32.920118222477186,20,32.72463425869661,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,7,35.0,vanilla,0,0.0007703566709278,31.25781460788064,20,31.13308152293356,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,8,40.0,group_avg,4,0.0006217678784875,32.2808126917772,20,32.06371718053412,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,8,40.0,group_avg,8,0.0005550765709264,32.74365010280463,20,32.556471032969974,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,8,40.0,group_avg,16,0.0005298569308142,32.9294961272502,20,32.75841380485463,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,8,40.0,group_avg,32,0.0005190856183848,33.01489630746699,20,32.84761003374362,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,8,40.0,vanilla,0,0.0007475489556793,31.389625076547357,20,31.263603608828404,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,9,45.0,group_avg,4,0.000718461592102,31.558783560830086,20,31.43596443652213,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,9,45.0,group_avg,8,0.0006113787353515,32.28279792736182,20,32.13689670745814,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,9,45.0,group_avg,16,0.0005539471252441,32.709189874729056,20,32.565316870957524,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,9,45.0,group_avg,32,0.0005242559356689,32.95223138778279,20,32.80456643716837,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,9,45.0,vanilla,0,0.0007187075744628,31.557130103012856,20,31.43447778087314,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,10,50.0,group_avg,4,0.0006192966096976,32.29464845608321,20,32.08101297503152,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,10,50.0,group_avg,8,0.0005501603070923,32.78508951401141,20,32.5951074624838,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,10,50.0,group_avg,16,0.0005293215135904,32.93598532601992,20,32.76280454310709,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,10,50.0,group_avg,32,0.0005183966724609,33.02161292335724,20,32.85337794823609,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,10,50.0,vanilla,0,0.0007409114193704,31.423859860812357,20,31.302337115593826,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,11,55.0,group_avg,4,0.000653183389278,32.05948351438025,20,31.849648680820664,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,11,55.0,group_avg,8,0.0005773468716182,32.58910789656482,20,32.38563183088888,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,11,55.0,group_avg,16,0.0005489586606983,32.801988399343266,20,32.604603588405595,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,11,55.0,group_avg,32,0.000534106201756,32.919923507360934,20,32.72372379205951,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,11,55.0,vanilla,0,0.0007747837900792,31.22648109611733,20,31.10819474107754,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,12,60.0,group_avg,4,0.0006879905082203,31.883410403039885,20,31.62417553415572,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,12,60.0,group_avg,8,0.000610372708307,32.39605089844843,20,32.14404893297952,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,12,60.0,group_avg,16,0.0005760464878658,32.636731363222175,20,32.39542466908526,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,12,60.0,group_avg,32,0.0005598317135508,32.758978741495085,20,32.519425031009646,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,12,60.0,vanilla,0,0.0007937237004037,31.17901838191093,20,31.003306515692856,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,13,65.0,group_avg,4,0.0007325307225028,31.63867647093648,20,31.35174156183877,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,13,65.0,group_avg,8,0.0006473584136691,32.16100045929552,20,31.88855203132547,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,13,65.0,group_avg,16,0.0006073771619454,32.41958048049202,20,32.16541542064651,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
val_images,wavelet,15.0,13,65.0,group_avg,32,0.0005873999256624,32.555326693347205,20,32.310661127747046,results/figure5_angle_psnr_grid/sigma15/val_images/wavelet
